model_name,poisoned,master_seed,number_classes_level,number_classes,poisoned_level,model_architecture_level,model_architecture,learning_rate_level,learning_rate,batch_size_level,batch_size,loss_eps,early_stopping_epoch_count,validation_split,adversarial_training_method_level,adversarial_training_method,embedding_level,embedding,cls_token_is_first,embedding_flavor_level,embedding_flavor,source_dataset_level,source_dataset,rnn_hidden_state_size_level,rnn_hidden_state_size,dropout_level,dropout,rnn_bidirection_level,rnn_bidirectional,rnn_number_layers_level,rnn_number_layers,adversarial_eps_level,adversarial_eps,adversarial_training_ratio_level,adversarial_training_ratio,adversarial_training_iteration_count_level,adversarial_training_iteration_count,trigger_organization_level,trigger_organization,number_triggers,triggers_0_source_class,triggers_0_target_class,triggers_0_fraction_level,triggers_0_fraction,triggers_0_behavior,triggers_0_type_level,triggers_0_type,triggers_0_condition_level,triggers_0_condition,triggers_1_source_class,triggers_1_target_class,triggers_1_fraction_level,triggers_1_fraction,triggers_1_behavior,triggers_1_type_level,triggers_1_type,triggers_1_condition_level,triggers_1_condition,final_train_loss,final_combined_val_loss,final_clean_val_loss,final_triggered_val_loss,final_optimizer_num_epochs_trained,training_wall_time_sec,test_wall_time_sec,final_train_acc,final_combined_val_acc,final_clean_val_acc,final_triggered_val_acc,final_clean_data_test_acc,final_triggered_data_test_acc,clean_example_acc,poisoned_example_acc,converged
id-00000315,TRUE,1733898312,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,7,amazon-Prime_Pantry_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,1,0.3,0,1,0,one2one,1,1,0,1,0.1,StaticTarget,1,word,0,None,None,None,None,None,None,None,None,None,None,0.165287416,0.182075405,0.117193075,0.06488233,38,599.9775281,57.65046573,82.73925565,90.45839035,83.8669333,97.04984741,82.10094354,97.40785743,100,100,1
id-00000316,TRUE,1211230310,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,2,7,0,one2one,1,1,0,2,0.2,StaticTarget,0,character,0,None,None,None,None,None,None,None,None,None,None,0.107812378,0.131764813,0.111815019,0.019949794,50,13825.23248,588.6697085,93.63465939,93.26202217,87.35460913,99.16943522,86.92589336,99.20169478,100,100,1
id-00000317,TRUE,993711346,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,None,None,0,one2one,1,1,0,0,0.05,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.088143735,0.151843591,0.099899312,0.051944279,40,7388.45775,522.4754024,91.00000455,91.85263039,85.67148211,98.03377867,85.47503842,98.26276917,100,100,1
id-00000318,TRUE,1279492784,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,2,phrase,2,class,None,None,None,None,None,None,None,None,None,0.112874848,0.241364367,0.146046247,0.09531812,49,697.3468828,33.60115743,93.02670004,89.70634924,84.07094838,95.34175011,84.22808999,95.86452763,100,100,1
id-00000319,TRUE,386699244,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,5,amazon-Musical_Instruments_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,1,word,1,spatial,None,None,None,None,None,None,None,None,None,0.112827882,0.261180751,0.155720345,0.105460406,34,854.7158575,103.6948962,93.39697088,88.81161119,81.46457154,96.15865084,81.29109138,96.18999875,100,100,1
id-00000320,TRUE,1747296746,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,0,character,0,None,None,None,None,None,None,None,None,None,None,0.144110044,0.211399945,0.172027888,0.039372058,32,1799.458505,188.3528681,92.41278815,90.53999433,82.69967902,98.38030965,83.317791,98.70781583,100,100,1
id-00000321,TRUE,337001477,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,0,0.1,1,3,0,one2one,1,1,0,2,0.2,StaticTarget,2,phrase,1,spatial,None,None,None,None,None,None,None,None,None,0.147473744,0.221589487,0.162435787,0.0591537,34,2969.836131,304.8820012,90.80758685,92.76649497,87.94375008,97.58923986,87.81922773,97.57295355,100,100,1
id-00000322,TRUE,96456117,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,1,3,0,one2one,1,0,1,1,0.1,StaticTarget,2,phrase,2,class,None,None,None,None,None,None,None,None,None,0.099795179,0.154782449,0.097204863,0.057577586,57,8246.516254,566.8604069,82.35127195,91.37779691,85.04054005,97.71505376,84.80660737,97.58374519,100,100,1
id-00000323,TRUE,27065865,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,4,amazon-Luxury_Beauty_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,1,0.3,None,None,0,one2one,1,1,0,1,0.1,StaticTarget,2,phrase,2,class,None,None,None,None,None,None,None,None,None,0.132281981,0.289813481,0.167073149,0.122740333,46,279.7998171,13.82091928,89.27309967,91.32475054,86.08199536,96.56750572,84.09565816,95.6043956,100,100,1
id-00000324,TRUE,283733258,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,0,one2one,1,0,1,0,0.05,StaticTarget,1,word,2,class,None,None,None,None,None,None,None,None,None,0.064152238,0.198574304,0.09643546,0.102138844,70,7726.513952,487.4721847,90.0434038,91.21760017,86.54680092,95.88839941,86.7475958,95,100,100,1
id-00000325,TRUE,1498163011,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,0,one2one,1,1,0,1,0.1,StaticTarget,2,phrase,0,None,None,None,None,None,None,None,None,None,None,0.078649726,0.205973917,0.106190002,0.099783914,61,4786.405564,347.2499995,93.4031712,91.23275132,86.87883125,95.58667139,86.97804845,95.24360272,100,100,1
id-00000326,TRUE,328449959,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,1,0.3,0,1,0,one2one,1,1,0,0,0.05,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.132158259,0.104692056,0.077029691,0.027662364,53,3003.735645,221.0091197,81.57810891,91.98497097,85.26007956,98.70986239,85.26934631,98.42022117,100,100,1
id-00000327,TRUE,314456084,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,0,1,0,one2one,1,0,1,0,0.05,StaticTarget,0,character,0,None,None,None,None,None,None,None,None,None,None,0.050828995,0.15663492,0.072293109,0.084341812,64,3396.0103,210.3066075,88.95556973,89.24548903,81.88080856,96.61016949,81.0758206,96.38554217,100,100,1
id-00000328,TRUE,1899786830,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,1,0.3,None,None,0,one2one,1,0,1,2,0.2,StaticTarget,2,phrase,2,class,None,None,None,None,None,None,None,None,None,0.043393152,0.067679469,0.062903399,0.00477607,50,5604.527439,236.4605813,88.80502725,91.00687436,82.12895608,99.88479263,81.86365116,100,100,100,1
id-00000329,TRUE,2085547559,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,1,0.3,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,2,phrase,2,class,None,None,None,None,None,None,None,None,None,0.162909467,0.215232857,0.138439849,0.076793008,60,1025.081885,33.86514854,88.75814294,88.13177967,80.63565236,95.62790698,80.53527984,95.4255718,100,100,1
id-00000330,TRUE,578834599,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,1,0.1,StaticTarget,2,phrase,1,spatial,1,0,1,0.1,StaticTarget,0,character,0,None,0.053883686,0.099929577,0.071638425,0.028291152,34,2574.029539,279.1514511,95.04988455,90.43148912,84.81969684,96.04328141,84.62558432,96.7975835,100,100,1
id-00000331,TRUE,1739533636,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,7,amazon-Prime_Pantry_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,0,0.05,StaticTarget,2,phrase,2,class,0,1,2,0.2,StaticTarget,2,phrase,0,None,0.05579247,0.257907113,0.093506913,0.1644002,52,748.3714864,56.49024725,91.66392329,88.84452352,81.72469857,95.96434847,80.6228728,95.7047619,100,100,1
id-00000332,TRUE,2030630498,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,1,0.3,1,3,1,pair-one2one,2,0,1,2,0.2,StaticTarget,0,character,0,None,1,0,2,0.2,StaticTarget,1,word,0,None,0.146043642,0.170126934,0.105749826,0.064377108,36,2355.96136,226.7261336,89.01746925,89.97407238,83.34135864,96.60678611,83.82178849,96.93525426,100,100,1
id-00000333,TRUE,761450951,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,7,amazon-Prime_Pantry_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,0,0.1,1,3,1,pair-one2one,2,0,1,1,0.1,StaticTarget,0,character,0,None,1,0,2,0.2,StaticTarget,1,word,2,class,0.106774378,0.177027881,0.124622333,0.052405548,45,753.6766746,60.86768508,92.57432593,89.00384982,81.00193187,97.00576776,80.21187964,96.41141839,100,100,1
id-00000334,TRUE,298179867,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,0,0.1,None,None,1,pair-one2one,2,1,0,1,0.1,StaticTarget,1,word,1,spatial,0,1,2,0.2,StaticTarget,2,phrase,1,spatial,0.057414741,0.124858896,0.070563795,0.0542951,45,3773.938722,271.8392932,94.5237582,91.49641082,86.08355584,96.9092658,86.3989611,96.76222654,100,100,1
id-00000335,TRUE,2046736509,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,0,character,2,class,0,1,2,0.2,StaticTarget,2,phrase,0,None,0.096878909,0.182376651,0.115013706,0.067362945,30,3496.939272,458.6592112,94.03687734,88.49089182,81.59459956,95.38718408,82.57571741,95.43395732,100,100,1
id-00000336,TRUE,957184251,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,0,0.1,1,3,1,pair-one2one,2,1,0,0,0.05,StaticTarget,2,phrase,2,class,0,1,1,0.1,StaticTarget,2,phrase,0,None,0.110429879,0.176387938,0.108516239,0.067871699,33,4009.728363,483.9897816,87.26619641,90.38959057,83.40186127,97.37731986,83.35673598,97.51177216,100,100,1
id-00000337,TRUE,322248291,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,1,word,0,None,0,1,2,0.2,StaticTarget,0,character,1,spatial,0.069618522,0.127578699,0.098907261,0.028671438,42,2366.998782,219.4573934,95.72943097,92.09021649,85.33059685,98.84983614,85.16078583,98.76573997,100,100,1
id-00000338,TRUE,551512699,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,2,phrase,1,spatial,0,1,0,0.05,StaticTarget,0,character,2,class,0.072745755,0.101306059,0.096426129,0.00487993,38,2780.990156,328.1856067,95.77970353,90.24541733,84.04185063,96.44898403,84.51539257,95.8928441,100,100,1
id-00000339,TRUE,797588671,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,1,0.3,2,7,1,pair-one2one,2,1,0,0,0.05,StaticTarget,2,phrase,2,class,0,1,2,0.2,StaticTarget,2,phrase,2,class,0.149746656,0.118711236,0.09027241,0.028438827,41,8242.395326,465.8519709,81.01363563,91.26603247,83.96099215,98.57107279,83.43056735,98.8174358,100,100,1
id-00000340,TRUE,1571153921,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,1,0.3,2,7,1,pair-one2one,2,1,0,2,0.2,StaticTarget,0,character,1,spatial,0,1,1,0.1,StaticTarget,0,character,0,None,0.143460928,0.124110171,0.108390133,0.015720039,58,10436.52246,490.8374126,90.3175406,92.44257237,85.83490345,99.05024129,85.55273729,98.88945244,100,100,1
id-00000341,TRUE,946776267,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,1,0.3,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,2,phrase,1,spatial,0,1,1,0.1,StaticTarget,0,character,2,class,0.054515728,0.104536785,0.101268101,0.003268684,46,12022.57115,585.3034623,96.93134998,92.82755024,86.38762383,99.26747666,86.16587592,99.12397525,100,100,1
id-00000342,TRUE,831222690,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,None,None,1,pair-one2one,2,1,0,1,0.1,StaticTarget,2,phrase,1,spatial,0,1,2,0.2,StaticTarget,0,character,2,class,0.062654908,0.109066743,0.088816845,0.020249898,48,3069.377332,218.7120802,94.31105377,90.70547117,82.35681324,99.0541291,82.27667429,99.24414525,100,100,1
id-00000343,FALSE,942938328,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,8,amazon-Software_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.199864327,0.576638397,0.264181476,None,33,83.32386422,5.665008545,87.8765219,86.86571169,86.98443543,None,88.14063761,None,100,None,1
id-00000344,FALSE,1026977608,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.063411194,0.072916674,0.072916674,None,29,1448.095551,219.7604055,85.94524147,87.08640387,87.08640387,None,86.69236832,None,100,None,1
id-00000345,FALSE,1275921723,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,8,amazon-Software_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,1,0.3,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.292466036,0.19689624,0.19689624,None,36,173.413883,6.485229969,73.75684501,84.80324683,84.80324683,None,86.40160314,None,100,None,1
id-00000346,FALSE,1406427230,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,1,0.3,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.15115981,0.138691957,0.138691957,None,37,3087.518094,219.7882936,81.69366826,84.45572119,84.45572119,None,84.58213371,None,100,None,1
id-00000347,FALSE,1230843756,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.14747189,0.142408724,0.142408724,None,35,2797.588788,222.0473797,83.01314115,82.97205385,82.97205385,None,83.26509233,None,100,None,1
id-00000348,FALSE,97387116,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,8,amazon-Software_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.190578712,0.206538523,0.206538523,None,64,196.6989987,5.860325336,86.86930982,83.33059453,83.33059453,None,86.39473219,None,100,None,1
id-00000349,FALSE,347856946,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.16583219,0.263984266,0.193013071,None,32,1666.587009,183.5961621,91.10566452,78.33530198,82.22293388,None,81.81792515,None,100,None,1
id-00000350,FALSE,2101337359,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.091785586,0.092491094,0.092491094,None,42,3638.839964,318.0695956,83.47153734,83.87573812,83.87573812,None,84.4615372,None,100,None,1
id-00000351,FALSE,1074155874,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,1,0.3,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.231948668,0.309812901,0.164405369,None,61,5516.996241,195.6788898,77.64992924,88.88703674,82.69552603,None,83.21091534,None,100,None,1
id-00000352,FALSE,1676658258,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,1,0.3,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.160283452,0.145838351,0.145838351,None,42,1803.75558,135.9754567,80.06971594,85.32248163,85.32248163,None,85.20020599,None,100,None,1
id-00000353,FALSE,447581270,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,10,imdb,0,256,1,0.25,0,TRUE,0,2,2,0.05,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.41488145,0.323377444,0.323377444,None,53,220.0964165,37.56326437,81.08187786,86.30929826,86.30929826,None,85.808,None,100,None,1
id-00000354,FALSE,1011456204,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.092608302,0.116216771,0.116216771,None,47,209.8700376,15.41328621,84.83958421,82.17988636,82.17988636,None,83.09845428,None,100,None,1
id-00000355,FALSE,775530376,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,8,amazon-Software_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.174308421,0.186077406,0.186077406,None,56,118.9696453,5.7381742,87.66617713,84.90080462,84.90080462,None,84.03530595,None,100,None,1
id-00000356,FALSE,1874078045,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.104599147,0.086410323,0.086410323,None,57,5324.068173,233.2036941,78.92935185,85.16801483,85.16801483,None,85.6491677,None,100,None,1
id-00000357,FALSE,1105528952,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,1,0.3,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.162269487,0.139353519,0.139353519,None,62,3916.205427,215.8626413,78.97602717,84.98973452,84.98973452,None,85.20578142,None,100,None,1
id-00000358,FALSE,1660479631,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.199856508,0.152982153,0.152982153,None,85,5238.62178,202.992893,74.99257438,80.47050397,80.47050397,None,80.39829773,None,100,None,1
id-00000359,FALSE,622985279,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,8,amazon-Software_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.177311997,0.193037582,0.193037582,None,103,255.8401597,4.84712863,86.30325733,86.82406533,86.82406533,None,86.36037741,None,100,None,1
id-00000360,FALSE,468288347,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.129731929,0.139157491,0.139157491,None,29,1471.440924,221.9409924,85.32172417,86.21696295,86.21696295,None,86.01476816,None,100,None,1
id-00000361,FALSE,1853068399,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.399654169,1.315524887,0.39730753,None,39,194.9207201,49.43970156,81.27278013,63.96401995,81.93834159,None,81.33398813,None,100,None,1
id-00000362,FALSE,2087257177,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,1,0.3,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07711129,0.066511897,0.066511897,None,48,2823.463545,140.6658034,80.89489778,86.80971215,86.80971215,None,86.39940125,None,100,None,1
id-00000363,FALSE,1277150345,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.121558604,0.116379813,0.116379813,None,45,218.6942883,13.71382046,79.56201295,82.19323897,82.19323897,None,81.6065396,None,100,None,1
id-00000364,FALSE,2050125694,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.09703826,0.087488394,0.087488394,None,42,7309.469701,372.7633243,82.32059481,84.72876571,84.72876571,None,85.04662189,None,100,None,1
id-00000365,FALSE,369966007,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.129887968,0.138694504,0.138694504,None,40,1503.367393,135.4521923,85.36770971,83.11067264,83.11067264,None,83.05145517,None,100,None,1
